TRANSACTION_ID,ACCOUNT_ID,TRANSACTION_TS,VALUE_DATE,TRANSACTION_TYPE,CHANNEL,AMOUNT,CURRENCY_CODE,DESCRIPTION,MERCHANT_NAME,MERCHANT_CATEGORY,COUNTERPARTY_ACCOUNT,STATUS,IS_SUSPICIOUS,REFERENCE_CODE
6174528470,996784181,2025-11-03 14:39:00,2025-11-05 14:39:00,CREDIT,ATM,276.16,USD,Up air cultural anything information notice wind.,Simmons Group,hit,MHTR96871241953182,PENDING,False,fe76604b-dc0c-4f32-8a7d-f6b6d7689591
8446785891,6123266111,2021-03-03 18:30:30,2021-03-05 18:30:30,INTEREST,MOBILE,31.84,USD,Career require go on.,Holland Ltd,trouble,DRPT31704759846620,PENDING,False,36bbde60-f320-415c-9982-ddf2e9e04641
5951415910,869497585,2023-07-11 11:53:43,2023-07-11 11:53:43,TRANSFER,ATM,161.39,USD,Right west national dinner position thank.,"Cobb, Lyons and Castaneda",eat,CJCZ83539235911568,COMPLETED,False,63391318-f7bf-4288-afc1-be35d0d96647
5298716556,6379030193,2024-03-11 22:14:51,2024-03-13 22:14:51,DEBIT,MOBILE,62.59,USD,Thank record near these party.,Valdez-Schwartz,seat,SVRD12419800583002,COMPLETED,False,7cc406fe-9c73-4230-8a11-d808a73d18bd
8469109024,2965548847,2021-11-11 04:21:52,2021-11-11 04:21:52,FEE,ATM,33.08,USD,Federal theory southern explain no experience.,Wheeler-Lawson,hard,TAKX22022826395586,PENDING,False,1f1312ea-ad34-4201-a43d-0f234fa1b71e
1491386705,3609485777,2021-03-03 22:58:54,2021-03-04 22:58:54,DEBIT,BRANCH,61.5,USD,Meet always entire people report bag how.,Ferguson PLC,much,VVFF27907878671223,PENDING,False,ad0139da-0622-4c50-9303-dc17e215cf6d
7034862094,4647294391,2021-04-21 04:57:07,2021-04-22 04:57:07,CREDIT,MOBILE,63.54,USD,Financial local single leg mind cup.,Adams PLC,look,WQFD22845092712983,COMPLETED,False,92ab1de3-2188-45b7-bb49-cd06b29a7038
1411291917,8795559804,2023-01-17 12:26:01,2023-01-17 12:26:01,FEE,ONLINE,62.55,USD,Education outside matter exist left reality collection.,"Hall, Clark and Shepard",direction,ZPHY61311069520974,COMPLETED,False,6f927278-679c-47ad-a39d-d3346ff188aa
8217891052,5306773991,2025-11-12 07:03:22,2025-11-12 07:03:22,FEE,ONLINE,53.78,USD,Pass weight push over coach.,"Jones, Pennington and Harris",food,ZTPT49464915884556,FAILED,False,79146bcb-6b14-4b21-b956-395ce78ea572
4552483813,9209818851,2022-01-16 08:44:41,2022-01-16 08:44:41,TRANSFER,MOBILE,53.75,USD,A recent memory positive born television paper minute.,Johnson-Adams,there,LMLI36702887049400,FAILED,False,56613d41-fcd7-4cbf-bab9-aa722bee924b
8017718462,1012215103,2025-10-11 06:51:58,2025-10-12 06:51:58,INTEREST,ONLINE,151.82,USD,Memory show reason onto town again.,Miller-Arnold,sport,VDZT73526773206715,FAILED,False,007fad70-177a-4e50-9ae8-5ece2396d71e
7100320099,169496272,2023-03-03 19:22:35,2023-03-03 19:22:35,FEE,BRANCH,45.54,USD,Billion outside item set option.,Jimenez LLC,color,NGTC73190627613494,PENDING,False,08494d75-d058-422c-a0c4-0069f7a8fbe2
6981291734,4896031000,2025-03-08 08:49:10,2025-03-08 08:49:10,INTEREST,ONLINE,8.02,USD,Attention benefit town check stop.,"Torres, Torres and Singh",hand,EHVL53453975011461,FAILED,False,dede1861-1114-4da2-abf4-53a006e3656a
5143549971,6011508338,2020-04-15 01:47:44,2020-04-16 01:47:44,CREDIT,MOBILE,35.02,USD,Receive drug about house.,Farrell PLC,same,HIEB08102441236310,COMPLETED,False,726ce7d5-5ecd-4506-8f0f-a795df51db93
7073548723,5909784962,2025-11-21 12:14:22,2025-11-23 12:14:22,DEBIT,BRANCH,5.61,USD,Finally figure win tax employee account.,Williamson-Allen,evidence,AAOT01027541845824,PENDING,False,b80e3434-758d-42ae-8995-22ef1005f2f2
8827449949,3240699920,2025-03-19 02:19:59,2025-03-19 02:19:59,INTEREST,ATM,51.81,USD,Everybody speech research idea natural decide PM.,"Mueller, Lowe and Jones",few,EVJI16547012778213,FAILED,False,12ff66ce-5d21-4abe-b4a9-7e5900407270
4576749171,1069061183,2024-09-07 14:51:05,2024-09-08 14:51:05,DEBIT,ONLINE,30.57,USD,Late beyond without surface today understand.,Taylor PLC,happen,JCJV48216366438731,COMPLETED,False,f98aad95-e2ef-4e2c-99e2-022fe72cb1a5
9679247216,7131574949,2021-01-29 11:49:20,2021-01-29 11:49:20,FEE,MOBILE,4.94,USD,Bill work table health.,Lam Inc,just,XRSW34812408540810,PENDING,False,1d5b31fd-727b-4a4e-8fba-53dc735f2591
5969392202,9935892154,2022-03-15 18:22:57,2022-03-16 18:22:57,INTEREST,ONLINE,63.03,USD,Pm five support bill fill wait.,Dixon PLC,night,MUSC46216208581805,FAILED,False,18c22d03-95bc-4392-9116-166f71d1cbae
1654985361,1939686653,2024-04-13 01:12:28,2024-04-15 01:12:28,TRANSFER,ATM,138.72,USD,Too sometimes majority own concern.,Richardson-Austin,behavior,GHJY72872609458501,FAILED,False,dd05454a-7e50-42cc-8b20-20fff6f39cff
3575904152,5361795116,2024-12-03 16:21:19,2024-12-05 16:21:19,TRANSFER,ATM,486.99,USD,Cell mention American happy us important old nearly.,"Johnson, Lam and Nguyen",think,LYGD76782898757145,PENDING,False,945439dc-6a06-47fa-8237-2de5203d5a72
9720122414,6857075535,2026-03-14 02:36:16,2026-03-15 02:36:16,TRANSFER,ATM,16.21,USD,Guy PM four institution.,Hayes-Davis,foreign,DFWN25104676957955,COMPLETED,False,cec4a29b-44dc-4f7e-9229-f194ed5082a4
3751783148,5981090742,2024-12-27 10:49:40,2024-12-28 10:49:40,DEBIT,MOBILE,35.33,USD,Other school response right effort book game.,"Myers, Wolfe and Mills",same,OEZD21012410778190,PENDING,False,ef86ae14-05c8-498f-833b-e7652923f129
2396421837,9906256260,2025-10-22 09:25:05,2025-10-22 09:25:05,FEE,ATM,35.98,USD,Medical find friend difference become serve management daughter.,Simpson LLC,tend,XBWI42384734562108,FAILED,False,5575ef19-1222-402d-a8b7-29f8afd58b25
9452220681,8387282508,2022-02-26 06:49:08,2022-02-28 06:49:08,FEE,ONLINE,72.86,USD,Live simply town attention management interest.,Santana Ltd,size,GUWK45780337006292,COMPLETED,False,f54184c5-5a7f-4433-b8b9-a792e6b5bcc6
3121414291,6245794052,2020-07-16 20:26:19,2020-07-16 20:26:19,DEBIT,ONLINE,9.84,USD,Few cause employee machine lead task book.,Hurst LLC,way,BUIZ24842079117499,COMPLETED,False,c5e18749-6731-41dc-a290-7c4dbf4d36fd
580985528,1929592711,2026-03-04 01:20:25,2026-03-05 01:20:25,DEBIT,ATM,126.58,USD,Foreign other her side son.,"Parker, Day and Rose",rock,YGSU06031562928488,FAILED,False,be13ec78-124f-401a-98fa-9c86057eff86
4788083800,225580141,2025-07-30 14:16:10,2025-08-01 14:16:10,DEBIT,ATM,54.98,USD,Good real factor determine name prepare.,"Dixon, Sullivan and Marks",time,QRIA65333400488646,FAILED,False,d8cb908b-f2db-4ad2-b0a1-5ae7addb2003
4995119512,3036920418,2020-09-27 18:13:28,2020-09-28 18:13:28,DEBIT,BRANCH,14.31,USD,Also physical little difficult wind treat second.,Wang LLC,nearly,ASJV90159716558785,PENDING,False,92a3f51c-07ad-4672-a202-8c29bef40098
1696087618,3508997084,2024-06-17 09:33:47,2024-06-17 09:33:47,FEE,ATM,166.91,USD,Every especially share require.,Woodard Inc,spend,EETQ48979107730514,FAILED,False,92bcba9b-c334-4cec-b16c-cfe023c92e42
5861043605,1569400188,2025-10-02 14:16:16,2025-10-02 14:16:16,FEE,MOBILE,104.17,USD,Stuff large lose.,Weaver PLC,window,MGJR95728852939809,COMPLETED,False,134dbd04-21e2-42d7-a64a-1bb4e105d2b5
7010241306,982173906,2025-01-01 05:46:20,2025-01-03 05:46:20,INTEREST,BRANCH,130.73,USD,Indicate southern check run.,"Flores, Davis and Hansen",listen,LSBQ89339816272720,COMPLETED,False,b1d42c20-b44d-4e90-a14a-f96089279030
3186603293,7882273249,2020-06-30 05:57:50,2020-07-02 05:57:50,FEE,ONLINE,134.81,USD,Staff employee right major reach.,"Cook, Jensen and Richards",Mrs,GDFV21112016084299,FAILED,False,4960c6a0-c561-4f25-85e1-62a1d1ea2de8
4799298332,6721072137,2023-10-27 09:00:37,2023-10-29 09:00:37,CREDIT,ONLINE,408.57,USD,Officer young next allow.,Hunter and Sons,research,ZSVT28390550027980,COMPLETED,False,72427d6f-1fc0-43eb-b983-c2fd3fdc031d
7938893243,9291941417,2024-03-28 19:35:35,2024-03-28 19:35:35,DEBIT,MOBILE,28.25,USD,World number chair.,"Smith, Barajas and Young",skin,XRPU17607660729619,COMPLETED,False,0502ca26-d63a-4fe9-b2d3-c3e1ea071cd6
394437914,8096024543,2021-01-04 09:12:27,2021-01-04 09:12:27,FEE,ONLINE,30.3,USD,Pull ever become respond.,"Ruiz, Curry and Mercado",pick,JMQW81674354657712,FAILED,False,751ea06f-2b84-4223-96fd-b661592fc256
8119080606,419473180,2022-07-07 15:00:48,2022-07-08 15:00:48,TRANSFER,ATM,156.66,USD,Deep available north huge with stuff issue center.,Mays-Johnson,different,EJBE81968752430025,FAILED,False,987af81d-8069-4fb7-a54c-5c435dac1b73
4257336006,5219823853,2023-12-18 19:09:39,2023-12-19 19:09:39,FEE,BRANCH,137.35,USD,Box might music seven.,"Hobbs, Ross and Holland",style,GZSF47830895280983,PENDING,False,274eac6d-ef13-413b-8fc6-34dafb98734d
1740768034,5022860274,2020-06-23 03:32:07,2020-06-25 03:32:07,DEBIT,MOBILE,49.79,USD,Interest approach economic cost adult degree fine.,"Matthews, Stewart and Hernandez",always,HYUY40195965679339,FAILED,False,2eb9dd53-ec3b-4914-b2c7-4015bf56aed9
4707428526,6427677292,2025-11-23 02:48:00,2025-11-24 02:48:00,TRANSFER,MOBILE,77.53,USD,Keep service want continue make.,"Lara, Hill and Smith",more,IRRD90590776551018,PENDING,False,2cd45f7f-c858-4785-ab56-540e7a0bbb31
8628044154,3800652282,2022-03-27 10:32:59,2022-03-28 10:32:59,TRANSFER,BRANCH,315.9,USD,Recently foot management.,Sparks Group,but,VFOH25180367902285,PENDING,False,b4da86b8-b248-4688-acac-7ab0f41f5b1e
8035027800,7585465850,2025-05-10 01:59:33,2025-05-12 01:59:33,INTEREST,ATM,81.6,USD,Whole alone national order few require live.,"Delgado, Morales and Griffith",choose,VBVU19047105786323,COMPLETED,False,6a0a3f44-f159-4176-82d3-4b5dd674479d
6201749774,658784659,2021-02-25 02:58:55,2021-02-27 02:58:55,CREDIT,BRANCH,61.56,USD,Discussion wonder citizen close.,Atkins PLC,right,HKTW55646659165462,COMPLETED,False,2aec6faf-8182-44c8-8dc9-3f32e993c84e
4776434466,7327867886,2023-12-25 11:38:30,2023-12-26 11:38:30,DEBIT,BRANCH,100.2,USD,Size training both hit teacher from.,"Davis, Garcia and Stark",describe,WELP25771729078301,PENDING,False,7cde94ef-da16-445a-8cdf-cef39e40cf2b
9132729031,6497581408,2022-02-27 09:12:35,2022-02-27 09:12:35,TRANSFER,ATM,19.08,USD,Education end leader production realize whose PM.,"Payne, Johnson and Hanson",one,RNXB84641532226111,PENDING,False,be1c21ef-e7cc-4a78-ab93-548026bd0e0f
6907410066,8923773573,2024-09-25 21:46:42,2024-09-27 21:46:42,FEE,MOBILE,2.38,USD,Prepare trade deal finally media.,"Diaz, Morse and Hunt",guess,EQKS66941379319379,COMPLETED,False,f8976c2d-54df-44d5-826b-df0a2191dd19
9340734075,8092286992,2026-03-12 04:01:59,2026-03-13 04:01:59,DEBIT,ONLINE,79.28,USD,News painting late.,Jenkins Ltd,follow,YOXS34497576560921,PENDING,False,eaed8cf3-c48b-464d-bb43-22020610c2eb
2224915696,7026729537,2022-05-06 14:32:36,2022-05-07 14:32:36,CREDIT,ONLINE,65.03,USD,Campaign build president success hand economic wind.,Scott and Sons,huge,KNXF37540903739663,COMPLETED,False,84b2464d-9fb8-4b8b-b692-5c59e3162fdc
6637368248,8646297309,2022-02-08 10:23:59,2022-02-10 10:23:59,CREDIT,ATM,116.17,USD,Develop phone investment under admit build expert.,Roberts and Sons,eat,AJZU51725751570757,PENDING,False,b1166b3e-6cf4-498b-9c42-dfdb5e1b868b
8842914037,8448911616,2025-07-23 03:42:09,2025-07-25 03:42:09,FEE,BRANCH,25.12,USD,Ability dog agency industry house.,Roberson LLC,nice,LZMK10659330027366,FAILED,True,90b6f5a1-6518-4dcd-95e3-a689cec2e926
5675598260,4440769816,2026-02-18 10:07:25,2026-02-19 10:07:25,FEE,ATM,1.49,USD,Next yard politics professor.,Hernandez-Torres,church,LIQY07707951821001,PENDING,False,b611826d-990f-4f41-9999-ec7ed806a8ad
4629539167,873016788,2024-08-27 20:27:01,2024-08-29 20:27:01,CREDIT,ATM,193.57,USD,Under represent well tonight family.,Johnson Inc,imagine,DHKW48939467153974,FAILED,False,f0cb6c0a-2081-4086-a974-15e3c46c17cf
4432575478,7630438593,2020-10-22 04:58:08,2020-10-24 04:58:08,FEE,ONLINE,82.58,USD,Address too ground arrive reason collection.,Miller-Logan,there,XOEC61687620405640,COMPLETED,False,45d6d2b1-8a67-48b9-95fa-84395afa6e88
7398867139,8955029656,2021-12-22 10:22:07,2021-12-24 10:22:07,DEBIT,ATM,7.29,USD,His particularly kitchen nature each.,"Pennington, Garcia and Martin",charge,BKGC14700269785097,COMPLETED,False,4b525a79-59dc-49d9-907a-f33d8bdcd5d6
383853515,395975120,2022-02-26 18:25:16,2022-02-27 18:25:16,FEE,MOBILE,164.21,USD,Job record able a lose material sing.,Jones-Estrada,prevent,QTCD24343447782584,FAILED,False,45087793-ebf3-4d7b-a09e-89fb6f9b2d6d
3795840151,4096110735,2023-03-13 17:23:58,2023-03-13 17:23:58,INTEREST,MOBILE,311.46,USD,Various sound reality.,Clark Inc,song,QHYZ64016361518267,FAILED,False,7a7cef67-6105-450e-b6d1-635c70eb3b68
6148827175,9292938526,2025-02-14 23:03:34,2025-02-15 23:03:34,DEBIT,ATM,61.52,USD,Discussion task hotel major important travel.,"Obrien, Vargas and Golden",stay,ISQY58305943297700,COMPLETED,False,98424b72-6e55-41a4-8b3f-8d0ba50ec37a
5694221856,5266650592,2023-03-13 23:07:43,2023-03-13 23:07:43,FEE,MOBILE,105.25,USD,Enough gun question level long employee kind.,Gonzales Group,particularly,KOXB97224254535231,FAILED,False,18f3b7ce-a04f-4e04-ad58-b81cd56046b3
8758400056,8408886442,2022-12-14 17:18:55,2022-12-16 17:18:55,INTEREST,BRANCH,93.68,USD,School letter raise any.,King-Rose,school,QJVK47382094626565,PENDING,False,cd6cb9ef-7028-4efa-9109-537f0e6c1bd1
9907536919,5464491071,2024-09-30 01:41:18,2024-10-01 01:41:18,TRANSFER,ATM,29.28,USD,Purpose ahead practice have discuss speak rise.,"Simon, Johnson and Ford",vote,VUZM61113382320270,COMPLETED,False,7a7d52da-99e5-464f-b057-b14296c2c4f3
4424386715,2106605483,2021-07-16 22:58:28,2021-07-18 22:58:28,FEE,MOBILE,91.47,USD,Bag whom voice official front.,Davis-Flores,down,TQHW03345450989926,FAILED,False,3808a279-026d-47bb-a024-8f146b27b6da
8412828708,1852701000,2021-08-05 17:57:00,2021-08-06 17:57:00,DEBIT,BRANCH,142.77,USD,Most alone little deep everybody talk scene carry.,Hogan Inc,medical,IXOE44068129948459,FAILED,False,7529c57d-4f82-4ae4-9845-f78bd97f1b29
6571824644,5347877896,2022-10-10 04:50:45,2022-10-10 04:50:45,TRANSFER,MOBILE,6.89,USD,From member reach free hold trade.,Harris Group,fill,TWGF59479739964825,PENDING,False,7669fe08-8175-49ef-bbe7-44115f7c7e64
4912419339,2145145335,2021-02-08 10:18:32,2021-02-10 10:18:32,DEBIT,MOBILE,96.34,USD,Risk until near or idea left question.,Williams Ltd,imagine,OJVY43095448921688,FAILED,False,b2e0f975-b1d2-4ded-8c5e-32fa13db62f4
2213635186,273859596,2023-12-06 12:16:38,2023-12-07 12:16:38,DEBIT,BRANCH,19.37,USD,Treatment ten necessary.,Graham-Ross,real,KTVH78275062441426,COMPLETED,False,df39d198-2203-43db-88a1-262af94644f6
8601744860,9412352027,2020-11-02 06:53:04,2020-11-03 06:53:04,INTEREST,BRANCH,107.21,USD,Admit month participant improve above individual decide.,"Thompson, Peters and Gill",kid,GNJH68214776494092,FAILED,False,af75d856-7821-4032-8ea9-ebee604e2a29
5488027231,98848386,2020-04-22 15:30:36,2020-04-22 15:30:36,FEE,BRANCH,74.14,USD,Stock general might I popular.,"Beasley, Black and Anderson",young,OVHA18032272087851,FAILED,False,7776ff41-90e3-432c-8a33-438254d20047
1318833508,4983393310,2024-12-22 19:35:29,2024-12-23 19:35:29,FEE,ONLINE,39.12,USD,Any year loss agreement or far cut.,Henderson-Kim,professional,IHTD58665712362360,PENDING,False,55eab71d-b23c-4d40-b116-5585ad9c69a9
458444059,5610484050,2022-03-15 01:44:07,2022-03-15 01:44:07,DEBIT,MOBILE,49.14,USD,Story one local administration once difficult.,"Joyce, Edwards and Flores",some,ZGUW29273007721297,COMPLETED,True,55ed8c9d-1e51-428a-9e2c-8c524ec5f8df
4139408330,6186494827,2022-03-01 14:57:58,2022-03-03 14:57:58,CREDIT,BRANCH,391.46,USD,Side himself among level not use such.,"Wells, Larson and Gibson",ever,KXHP21883385937632,FAILED,False,3c23f5d2-cc91-4a40-918c-b1ca60e37e13
3756645831,910852234,2021-02-09 05:34:25,2021-02-10 05:34:25,CREDIT,BRANCH,199.04,USD,Event place detail.,Palmer-Rodriguez,tree,MBZC53115544598516,FAILED,False,a648105f-f6ba-4327-96c0-a94ed42eb4b8
6212401765,199381201,2024-08-27 08:28:01,2024-08-29 08:28:01,FEE,ATM,9.53,USD,Reason door difference city new believe now.,"Wilson, Harris and Terry",where,ZMIG21512689208307,FAILED,False,cb676405-17dc-49dc-83c5-da0d8d1908bb
5205508445,1005432142,2021-08-26 01:02:18,2021-08-26 01:02:18,TRANSFER,ONLINE,191.01,USD,Hold enjoy read organization democratic.,Horne LLC,case,EMNK49897065500778,FAILED,False,f96b2c00-0fef-4da8-9284-b175071d9a49
1808898274,3213483369,2025-03-27 22:24:51,2025-03-27 22:24:51,CREDIT,ATM,35.78,USD,Can stay trial material road.,Cline-Leon,apply,JAFE69723718470822,COMPLETED,False,881cfa2d-7d83-4a52-961b-48a95073b6dc
5084586326,9819252225,2022-09-03 09:46:52,2022-09-05 09:46:52,FEE,MOBILE,103.49,USD,Computer sing sense practice.,"Young, Burnett and Hicks",Democrat,ZHWV74661968242741,PENDING,False,f64d3dec-5610-4271-ba3d-9206c5bde316
2373954586,1371266078,2024-08-02 18:22:51,2024-08-02 18:22:51,INTEREST,ONLINE,30.68,USD,Parent son no computer toward.,Holloway LLC,consumer,ALFF20462703922492,COMPLETED,False,8d37a692-aa11-45f5-bc42-1c2b983fe80b
7976859912,3555168348,2023-04-06 23:13:59,2023-04-07 23:13:59,INTEREST,ATM,47.14,USD,Local marriage crime former letter miss manage.,Savage Inc,magazine,MGNI80681425486725,PENDING,False,6eeae01b-3ad8-40c2-8051-e796bdc6937d
1355627530,4496240468,2024-10-18 15:34:49,2024-10-18 15:34:49,TRANSFER,ONLINE,152.31,USD,Arm school visit rest why.,Garcia Ltd,hand,GZQX04322967175694,FAILED,True,c841c624-b24d-4112-bffe-2a21514ef795
7927325060,1576993295,2023-07-29 09:24:08,2023-07-31 09:24:08,CREDIT,ONLINE,59.71,USD,Maintain including on protect detail receive try environmental.,Mckee Inc,lawyer,AARE57377420338387,PENDING,False,79e7cf18-ebe2-4c9a-b6bd-a58bded2dced
5088575940,7358475359,2026-02-20 19:43:31,2026-02-21 19:43:31,INTEREST,BRANCH,27.49,USD,Action unit father either rest social author walk.,Stewart PLC,wonder,LRKS73020024074650,PENDING,False,3cfad7a6-e806-4b56-b24d-a4ff1e75cea6
4097485040,5454390370,2024-01-18 12:32:47,2024-01-20 12:32:47,TRANSFER,ONLINE,13.91,USD,Vote appear condition against so.,"Reilly, Lewis and Alexander",student,ZQKP87075437458832,PENDING,False,b83c686a-ef2b-434e-86d7-1297d0a1f0d4
3832007139,8492113166,2021-02-03 23:04:57,2021-02-03 23:04:57,CREDIT,BRANCH,167.5,USD,Common involve them those evening floor.,Garcia-Brown,sense,EWZL48930109974431,PENDING,False,3c2b674e-a667-430b-9daf-43f29f310145
5616022925,1927171224,2023-12-21 08:23:00,2023-12-21 08:23:00,TRANSFER,ONLINE,95.12,USD,Family skill able any project traditional model specific.,Gonzales Inc,after,QEHA44252798432324,PENDING,False,29566fd1-16e1-4d18-8623-816396413cee
5066769951,7531355384,2023-03-21 00:59:06,2023-03-21 00:59:06,FEE,MOBILE,95.23,USD,Up occur it.,"Bradley, Valencia and Hammond",statement,QHJD22599808604954,COMPLETED,False,0f507aeb-8adf-4084-a3c0-c1a48a838837
5376038100,9824469342,2025-06-19 18:05:13,2025-06-21 18:05:13,TRANSFER,MOBILE,109.44,USD,Decide total move.,"Schmitt, Roberts and Lynch",west,ZCQJ23472599223660,FAILED,False,b5f92142-fb12-463e-9669-2da7a49477f9
7662708949,5249471207,2025-02-27 05:09:48,2025-02-27 05:09:48,CREDIT,ATM,17.36,USD,Citizen listen rest true.,Cortez Inc,realize,RSGU08166474908900,COMPLETED,False,717da98c-badd-4714-a9f1-cc259885961f
3675035972,7285703769,2025-10-05 23:52:05,2025-10-06 23:52:05,DEBIT,MOBILE,119.04,USD,Wrong business itself same.,Lee-Cuevas,to,HMBD98114389914915,COMPLETED,False,bdbffcbe-da1e-4df7-a85f-9389453be858
8444565107,6091473802,2021-11-10 02:18:51,2021-11-12 02:18:51,DEBIT,MOBILE,87.82,USD,Consumer party product various clearly today civil.,Cochran-Schroeder,hundred,PQID51149932718392,FAILED,False,d579e178-e3d5-4116-8e54-cf18f9d4f086
4263450778,4724030443,2020-07-29 23:37:56,2020-07-29 23:37:56,INTEREST,MOBILE,188.94,USD,Determine already floor spring indicate wife partner.,Walton-Mcdonald,indeed,RJCM67088785234118,COMPLETED,False,d5568907-b968-4e45-9920-0c021dcd3454
1201098253,438673948,2024-05-18 10:01:46,2024-05-18 10:01:46,INTEREST,MOBILE,30.7,USD,Push away wall official adult born loss.,Reilly-Payne,economy,VJWN89947729431446,FAILED,False,95a081ac-58a0-4fff-b135-5f4fd0ccb4c7
2640589918,5953479416,2025-05-03 01:01:26,2025-05-03 01:01:26,INTEREST,BRANCH,37.8,USD,Weight newspaper myself message subject enough itself.,Hamilton Inc,learn,DTVS02388763781256,PENDING,False,7c7bc904-a033-4fb1-86e0-5a6b40b325f6
5996442289,8516132256,2025-03-26 03:46:58,2025-03-26 03:46:58,INTEREST,ONLINE,64.11,USD,Physical he yard series way exactly throughout fire.,"Stafford, Noble and Parrish",really,YZAM41535312711866,FAILED,False,6f73db61-8793-46ef-b4fb-7e40f20fba4f
2625280245,4259067503,2025-02-23 22:44:31,2025-02-24 22:44:31,TRANSFER,MOBILE,3.88,USD,View spring opportunity as professor marriage.,"Simmons, Welch and Smith",nothing,XAGW58824484001334,PENDING,False,e282ae1b-323f-4135-ab1e-ad40384e427a
9507733036,6060158663,2021-01-22 03:05:46,2021-01-23 03:05:46,INTEREST,ATM,189.57,USD,Economy if other responsibility church wide.,Becker-Bond,range,OZNA94020792086333,COMPLETED,False,76ba690e-f883-45ac-96b0-17def58b519f
6808432651,3122126910,2024-12-06 09:13:23,2024-12-07 09:13:23,TRANSFER,ATM,20.51,USD,Million little better way member wide thing.,Turner-Ferguson,statement,DYTE99475858494434,COMPLETED,False,b2900c33-77a0-4861-8980-213d2e330359
2600957974,7229336130,2021-03-31 22:59:45,2021-04-01 22:59:45,INTEREST,MOBILE,43.47,USD,Draw reason north.,Moon LLC,college,QZNC77928837476790,PENDING,False,742148bf-aa4a-4c52-b09d-9f97d2ee10e3
2406085846,351117951,2023-06-14 04:25:45,2023-06-16 04:25:45,INTEREST,ATM,55.52,USD,Government spend capital nation receive listen.,"Harmon, Soto and Jackson",four,JUCW47180196361789,COMPLETED,False,1ec5f1eb-c8ac-42e8-99d1-a3aa68041dc2
